Tempo(s)	Deformação(mm)	Força(N)
372.38 	0.018552 	21140 
372.88 	0.018552 	21140 
373.38 	0.018658 	21140 
373.88 	0.018658 	21140 
374.38 	0.018552 	20974 
374.88 	0.018552 	20974 
375.38 	0.018658 	20974 
375.88 	0.018658 	21140 
376.38 	0.018658 	21140 
376.88 	0.018658 	21140 
377.38 	0.018552 	21140 
377.88 	0.018552 	21140 
378.38 	0.018658 	21140 
378.88 	0.018658 	21306 
379.38 	0.018658 	21140 
379.88 	0.018658 	21306 
380.38 	0.018658 	21140 
380.88 	0.018552 	21140 
381.38 	0.018552 	21140 
381.88 	0.018658 	21140 
382.38 	0.018658 	21140 
382.88 	0.018658 	21140 
383.38 	0.018552 	21140 
383.88 	0.018552 	20974 
384.38 	0.018658 	21140 
384.88 	0.018658 	21140 
385.38 	0.018658 	21306 
385.88 	0.018658 	21140 
386.38 	0.018658 	21140 
386.88 	0.018658 	21140 
387.38 	0.018658 	21140 
387.88 	0.018658 	21306 
388.38 	0.018658 	21306 
388.88 	0.018658 	21140 
389.38 	0.018658 	21140 
389.88 	0.018552 	21140 
390.38 	0.018658 	21140 
390.88 	0.018658 	21140 
391.38 	0.018658 	21140 
391.88 	0.018658 	21140 
392.38 	0.018658 	21140 
